Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist,Chrome 92.0.4515.159,,,2021-08-25 16:53:58,2021-08-25 16:54:35,37.164s,PASSED
,,,,,,,
Test Cases/Pre-regist Covid/OP Admin,Chrome 92.0.4515.159,,,2021-08-25 16:53:59,2021-08-25 16:54:35,36.558s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.008s,NOT_RUN
"navigateToUrl(""http://10.85.139.100:8484/checkup"")",Chrome 92.0.4515.159,Link URL,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.005s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""), 120)",Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.006s,NOT_RUN
maximizeWindow(),Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.004s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.002s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Username_username""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-25 16:54:00,2021-08-25 16:54:00,0.009s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.005s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Password_password""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-25 16:54:00,2021-08-25 16:54:00,0.002s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""))",Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.003s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.011s,NOT_RUN
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-25 16:54:00,2021-08-25 16:54:00,0.004s,NOT_RUN
