Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/body dropdown""), 120)",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/group-name""))",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
delay(1),Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.002s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_SaveDT""))",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""))",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.002s,NOT_RUN
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.004s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.002s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
println(Services),Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.002s,NOT_RUN
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-27 10:27:38,2021-08-27 10:27:38,0.001s,NOT_RUN
