Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-27 11:21:51,2021-08-27 11:21:53,2.344s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:21:53,2021-08-27 11:21:55,2.015s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-27 11:21:55,2021-08-27 11:21:55,0.410s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:21:55,2021-08-27 11:21:57,2.008s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:21:57,2021-08-27 11:22:22,24.518s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:22:22,2021-08-27 11:22:23,1.005s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Keluarga_agreeToTerms""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:23,2021-08-27 11:22:23,0.382s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:23,2021-08-27 11:22:24,0.557s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.002s,NOT_RUN
"navigateToUrl(""https://mysiloam-api-staging.siloamhospitals.com/linktree/"")",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/body_You need to enable JavaScript to run t_832721""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_Pemeriksaan Rutin  Atas Permintaan Sendiri""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Pekerjaan_occupation""), ""pekerjaan"")",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Nama Orang Tua_parent_name""), ""nama ortu"")",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/svg_Provinsi_MuiSvgIcon-root""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_JAKARTA""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RT_rt_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RW_rw_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isAgree""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isConsent""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/h3_51E7D3""))",Chrome 92.0.4515.159,,,2021-08-27 11:22:24,2021-08-27 11:22:24,0.000s,NOT_RUN
