Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-27 15:04:25,2021-08-27 15:04:26,0.394s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:04:26,2021-08-27 15:04:28,2.011s,PASSED
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-27 15:04:28,2021-08-27 15:04:30,2.733s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:04:30,2021-08-27 15:04:32,2.014s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-27 15:04:32,2021-08-27 15:04:33,0.388s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:04:33,2021-08-27 15:04:34,1.009s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-27 15:04:34,2021-08-27 15:04:34,0.375s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 15:04:34,2021-08-27 15:04:44,10.179s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 15:04:44,2021-08-27 15:04:47,3.003s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 15:04:47,2021-08-27 15:04:48,0.424s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:04:48,2021-08-27 15:04:50,2.007s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 15:04:50,2021-08-27 15:04:51,1.091s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 15:04:51,2021-08-27 15:04:52,0.796s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 15:04:52,2021-08-27 15:04:52,0.812s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:04:52,2021-08-27 15:04:53,1.008s,PASSED
println(Services),Chrome 92.0.4515.159,,,2021-08-27 15:04:53,2021-08-27 15:04:53,0.024s,PASSED
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-27 15:04:53,2021-08-27 15:05:12,18.828s,PASSED
delay(20),Chrome 92.0.4515.159,,,2021-08-27 15:05:12,2021-08-27 15:05:32,20.008s,PASSED
