Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist OPD,Chrome 92.0.4515.159,,,2021-08-31 08:51:12,2021-08-31 08:51:45,33.411s,PASSED
,,,,,,,
Test Cases/Pre-regis OPD/appointment microsite,Chrome 92.0.4515.159,,,2021-08-31 08:51:12,2021-08-31 08:51:45,33.126s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-31 08:51:12,2021-08-31 08:51:14,2.147s,PASSED
"navigateToUrl(""http://10.85.139.12/appointment-microsite/"")",Chrome 92.0.4515.159,,,2021-08-31 08:51:14,2021-08-31 08:51:16,1.865s,PASSED
maximizeWindow(),Chrome 92.0.4515.159,,,2021-08-31 08:51:16,2021-08-31 08:51:16,0.170s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist OPD/Page_Cari Jadwal  Buat Janji dengan Dokter _791af4/button_Cari""), 120)",Chrome 92.0.4515.159,,,2021-08-31 08:51:16,2021-08-31 08:51:17,0.740s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-31 08:51:17,2021-08-31 08:51:18,1.053s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/Page_Cari Jadwal  Buat Janji dengan Dokter _791af4/input_Nama Dokter""))",Chrome 92.0.4515.159,,,2021-08-31 08:51:18,2021-08-31 08:51:19,0.475s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/Page_Cari Jadwal  Buat Janji dengan Dokter _791af4/input_Nama Dokter""), NamaDokter)",Chrome 92.0.4515.159,,,2021-08-31 08:51:19,2021-08-31 08:51:20,0.900s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-31 08:51:20,2021-08-31 08:51:22,2.011s,PASSED
"click(findTestObject(""Pre-regist OPD/Page_Cari Jadwal  Buat Janji dengan Dokter _791af4/klik nama dokter""))",Chrome 92.0.4515.159,,,2021-08-31 08:51:22,2021-08-31 08:51:22,0.399s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-31 08:51:22,2021-08-31 08:51:24,2.008s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/Page_Cari Jadwal  Buat Janji dengan Dokter _791af4/button_Cari""))",Chrome 92.0.4515.159,,,2021-08-31 08:51:24,2021-08-31 08:51:25,0.443s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist OPD/Page_Cari Jadwal Praktek Dr. dr. John C. P._b32dd8/button_Buat Janji Temu""), 120)",Chrome 92.0.4515.159,,,2021-08-31 08:51:25,2021-08-31 08:51:25,0.836s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/Page_Cari Jadwal Praktek Dr. dr. John C. P._b32dd8/button_Buat Janji Temu""))",Chrome 92.0.4515.159,,,2021-08-31 08:51:25,2021-08-31 08:51:26,0.403s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-31 08:51:26,2021-08-31 08:51:27,1.019s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist OPD/Page_Buat Janji Dengan Dr. dr. John C. P. B_f26caf/pilih tanggal""), 30)",Chrome 92.0.4515.159,,,2021-08-31 08:51:27,2021-08-31 08:51:27,0.386s,PASSED
"scrollToElement(findTestObject(""Pre-regist OPD/Page_Buat Janji Dengan Dr. dr. John C. P. B_f26caf/pilih tanggal""), 30)",Chrome 92.0.4515.159,,,2021-08-31 08:51:27,2021-08-31 08:51:28,0.386s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/Page_Buat Janji Dengan Dr. dr. John C. P. B_f26caf/span_31""))",Chrome 92.0.4515.159,"tiap bulan diupdate, dibikin if
",,2021-08-31 08:51:28,2021-08-31 08:51:28,0.408s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-31 08:51:28,2021-08-31 08:51:29,1.006s,PASSED
"click(findTestObject(""Pre-regist OPD/Page_Buat Janji Dengan Dr. dr. John C. P. B_f26caf/pilih jam""))",Chrome 92.0.4515.159,,,2021-08-31 08:51:29,2021-08-31 08:51:29,0.442s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/Page_Buat Janji Dengan Dr. dr. John C. P. B_f26caf/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-31 08:51:29,2021-08-31 08:51:30,0.501s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-31 08:51:30,2021-08-31 08:51:31,1.018s,PASSED
"if (Reservasi == ""Orang lain"")",Chrome 92.0.4515.159,,,2021-08-31 08:51:31,2021-08-31 08:51:31,0.000s,PASSED
"else if (Reservasi == ""Diri Sendiri"")",Chrome 92.0.4515.159,,,2021-08-31 08:51:31,2021-08-31 08:51:45,14.118s,PASSED
