Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist,Chrome 92.0.4515.159,,,2021-08-27 10:50:48,2021-08-27 10:52:16,1m - 27.650s,PASSED
,,,,,,,
Test Cases/Pre-regist Covid/OP Admin,Chrome 92.0.4515.159,,,2021-08-27 10:50:49,2021-08-27 10:52:16,1m - 27.124s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 10:50:50,2021-08-27 10:50:53,2.806s,PASSED
"navigateToUrl(""http://10.85.139.100:8484/checkup"")",Chrome 92.0.4515.159,Link URL,,2021-08-27 10:50:53,2021-08-27 10:50:56,3.558s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""), 120)",Chrome 92.0.4515.159,,,2021-08-27 10:50:56,2021-08-27 10:50:59,2.837s,PASSED
maximizeWindow(),Chrome 92.0.4515.159,,,2021-08-27 10:50:59,2021-08-27 10:50:59,0.198s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:50:59,2021-08-27 10:51:01,2.044s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Username_username""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-27 10:51:01,2021-08-27 10:51:02,0.701s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:02,2021-08-27 10:51:04,2.003s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Password_password""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-27 10:51:04,2021-08-27 10:51:05,0.687s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""))",Chrome 92.0.4515.159,,,2021-08-27 10:51:05,2021-08-27 10:51:05,0.478s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:05,2021-08-27 10:51:07,2.010s,PASSED
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 10:51:07,2021-08-27 10:51:07,0.068s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""), 10)",Chrome 92.0.4515.159,,,2021-08-27 10:51:07,2021-08-27 10:51:08,0.379s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""))",Chrome 92.0.4515.159,,,2021-08-27 10:51:08,2021-08-27 10:51:08,0.399s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/group-name""), GroupName)",Chrome 92.0.4515.159,group name,,2021-08-27 10:51:08,2021-08-27 10:51:10,2.159s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_group type""), GroupType, true)",Chrome 92.0.4515.159,,,2021-08-27 10:51:10,2021-08-27 10:51:11,0.977s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:11,2021-08-27 10:51:13,2.018s,PASSED
"if (Services == ""DT"")",Chrome 92.0.4515.159,,,2021-08-27 10:51:13,2021-08-27 10:51:13,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 10:51:13,2021-08-27 10:51:14,0.366s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:14,2021-08-27 10:51:16,2.010s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-27 10:51:16,2021-08-27 10:51:16,0.378s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:16,2021-08-27 10:51:18,2.011s,PASSED
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-27 10:51:18,2021-08-27 10:51:21,2.713s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:21,2021-08-27 10:51:23,2.006s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-27 10:51:23,2021-08-27 10:51:23,0.364s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 10:51:23,2021-08-27 10:51:24,1.015s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-27 10:51:24,2021-08-27 10:51:25,0.377s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:51:25,2021-08-27 10:51:34,9.839s,PASSED
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:51:34,2021-08-27 10:51:44,9.858s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:51:44,2021-08-27 10:51:47,3.011s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 10:51:47,2021-08-27 10:51:48,0.444s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:51:48,2021-08-27 10:51:50,2.008s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 10:51:50,2021-08-27 10:51:51,1.070s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 10:51:51,2021-08-27 10:51:51,0.682s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 10:51:51,2021-08-27 10:51:52,0.814s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:51:52,2021-08-27 10:51:55,3.013s,PASSED
println(Services),Chrome 92.0.4515.159,,,2021-08-27 10:51:55,2021-08-27 10:51:55,0.017s,PASSED
