Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist,Chrome 92.0.4515.159,,,2021-08-25 14:29:57,2021-08-25 14:30:43,45.919s,FAILED
,,,,,,,
Test Cases/Pre-regist Covid/OP Admin,Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:43,4.510s,FAILED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"navigateToUrl(""http://10.85.139.100:8484/checkup"")",Chrome 92.0.4515.159,Link URL,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""), 120)",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
maximizeWindow(),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Username_username""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Password_password""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""), 10)",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/group-name""), GroupName)",Chrome 92.0.4515.159,group name,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_group type""), GroupType, true)",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"if (Services == ""DT"")",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(5),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(4),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.001s,NOT_RUN
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:38,0.000s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-25 14:30:38,2021-08-25 14:30:41,3.007s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-25 14:30:41,2021-08-25 14:30:43,1.468s,FAILED
