Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist COVID,,,,2021-08-30 09:34:07,2021-08-30 09:34:10,2.932s,ERROR
,,,,,,,
Test Cases/Pre-regist Covid/linktree,,,,2021-08-30 09:34:09,2021-08-30 09:34:10,0.502s,ERROR
