Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
else,Chrome 92.0.4515.159,,,2021-08-27 10:38:35,2021-08-27 10:38:35,0.369s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:38:35,2021-08-27 10:38:37,2.006s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-27 10:38:37,2021-08-27 10:38:38,0.401s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:38:38,2021-08-27 10:38:40,2.009s,PASSED
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-27 10:38:40,2021-08-27 10:38:43,2.714s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:38:43,2021-08-27 10:38:45,2.008s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.364s,PASSED
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/body dropdown""), 120)",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.005s,NOT_RUN
delay(1),Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.002s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_SaveDT""))",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""))",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.002s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.002s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.002s,NOT_RUN
println(Services),Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.000s,NOT_RUN
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-27 10:38:45,2021-08-27 10:38:45,0.001s,NOT_RUN
