Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist OPD,Chrome 92.0.4515.159,,,2021-09-01 16:27:18,2021-09-01 16:27:55,36.677s,PASSED
,,,,,,,
Test Cases/Pre-regis OPD/FO OPD,Chrome 92.0.4515.159,,,2021-09-01 16:27:19,2021-09-01 16:27:55,36.275s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-01 16:27:19,2021-09-01 16:27:21,2.229s,PASSED
"navigateToUrl(""http://10.85.139.13:1252/pre-registration"")",Chrome 92.0.4515.159,,,2021-09-01 16:27:21,2021-09-01 16:27:23,1.438s,PASSED
maximizeWindow(),Chrome 92.0.4515.159,,,2021-09-01 16:27:23,2021-09-01 16:27:23,0.178s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist OPD/FO/button_Sign In FO OPD""), 5)",Chrome 92.0.4515.159,,,2021-09-01 16:27:23,2021-09-01 16:27:44,21.218s,PASSED
"setText(findTestObject(""Pre-regist OPD/FO/input_Username_username FO OPD""), Username)",Chrome 92.0.4515.159,,,2021-09-01 16:27:44,2021-09-01 16:27:45,0.812s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-09-01 16:27:45,2021-09-01 16:27:46,1.059s,PASSED
"setText(findTestObject(""Pre-regist OPD/FO/input_Password_password FO OPD""), Password)",Chrome 92.0.4515.159,,,2021-09-01 16:27:46,2021-09-01 16:27:47,0.755s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-09-01 16:27:47,2021-09-01 16:27:48,1.007s,PASSED
"click(findTestObject(""Pre-regist OPD/FO/button_Sign In FO OPD""))",Chrome 92.0.4515.159,,,2021-09-01 16:27:48,2021-09-01 16:27:48,0.447s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist OPD/FO/input name FO""), 120)",Chrome 92.0.4515.159,,,2021-09-01 16:27:48,2021-09-01 16:27:49,0.903s,PASSED
"click(findTestObject(""Pre-regist OPD/FO/delete tanggal FO""))",Chrome 92.0.4515.159,,,2021-09-01 16:27:49,2021-09-01 16:27:50,0.436s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-09-01 16:27:50,2021-09-01 16:27:51,1.009s,PASSED
"setText(findTestObject(""Pre-regist OPD/FO/input tanggal FO""), TanggalFO)",Chrome 92.0.4515.159,,,2021-09-01 16:27:51,2021-09-01 16:27:51,0.782s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-09-01 16:27:51,2021-09-01 16:27:52,1.017s,PASSED
"setText(findTestObject(""Pre-regist OPD/FO/input name FO""), NamaLengkap)",Chrome 92.0.4515.159,,,2021-09-01 16:27:52,2021-09-01 16:27:54,1.233s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-09-01 16:27:54,2021-09-01 16:27:55,1.016s,PASSED
"click(findTestObject(""Pre-regist OPD/FO/klik update FO""))",Chrome 92.0.4515.159,,,2021-09-01 16:27:55,2021-09-01 16:27:55,0.414s,PASSED
