Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 10:58:20,2021-08-27 10:58:20,0.068s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""), 10)",Chrome 92.0.4515.159,,,2021-08-27 10:58:20,2021-08-27 10:58:20,0.351s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""))",Chrome 92.0.4515.159,,,2021-08-27 10:58:20,2021-08-27 10:58:21,0.383s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/group-name""), GroupName)",Chrome 92.0.4515.159,group name,,2021-08-27 10:58:21,2021-08-27 10:58:22,1.438s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_group type""), GroupType, true)",Chrome 92.0.4515.159,,,2021-08-27 10:58:22,2021-08-27 10:58:23,1.037s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:58:23,2021-08-27 10:58:25,2.014s,PASSED
"if (Services == ""DT"")",Chrome 92.0.4515.159,,,2021-08-27 10:58:25,2021-08-27 10:58:26,0.370s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:58:26,2021-08-27 10:58:28,2.016s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-27 10:58:28,2021-08-27 10:58:28,0.386s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:58:28,2021-08-27 10:58:30,2.008s,PASSED
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-27 10:58:30,2021-08-27 10:58:33,2.776s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:58:33,2021-08-27 10:58:35,2.008s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-27 10:58:35,2021-08-27 10:58:35,0.367s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 10:58:35,2021-08-27 10:58:36,1.013s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-27 10:58:36,2021-08-27 10:58:37,0.393s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:58:37,2021-08-27 10:58:47,9.914s,PASSED
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 10:58:47,2021-08-27 10:58:56,9.905s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:58:56,2021-08-27 10:58:59,3.020s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 10:58:59,2021-08-27 10:59:00,0.497s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 10:59:00,2021-08-27 10:59:02,2.009s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 10:59:02,2021-08-27 10:59:03,1.108s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 10:59:03,2021-08-27 10:59:04,0.696s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 10:59:04,2021-08-27 10:59:05,0.815s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 10:59:05,2021-08-27 10:59:08,3.018s,PASSED
println(Services),Chrome 92.0.4515.159,,,2021-08-27 10:59:08,2021-08-27 10:59:08,0.025s,PASSED
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-27 10:59:08,2021-08-27 10:59:08,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 10:59:08,2021-08-27 10:59:22,14.413s,PASSED
