Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_group type""), GroupType, true)",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"if (Services == ""DT"")",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
delay(5),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.005s,NOT_RUN
delay(4),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""))",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
"waitForElementNotVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.001s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.002s,NOT_RUN
delay(2),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
delay(3),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,NOT_RUN
println(Services),Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:43,0.000s,PASSED
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-25 13:36:43,2021-08-25 13:36:48,4.556s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-25 13:36:48,2021-08-25 13:36:53,5.003s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_jam mulai""), JamMulai, true)",Chrome 92.0.4515.159,,,2021-08-25 13:36:53,2021-08-25 13:36:54,1.247s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_menit mulai""), MenitMulai, true)",Chrome 92.0.4515.159,,,2021-08-25 13:36:54,2021-08-25 13:36:55,0.974s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_jam selesai""), JamSelesai, true)",Chrome 92.0.4515.159,,,2021-08-25 13:36:55,2021-08-25 13:36:56,1.301s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_menit selesai""), MenitSelesai, true)",Chrome 92.0.4515.159,,,2021-08-25 13:36:56,2021-08-25 13:36:57,0.934s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-25 13:36:57,2021-08-25 13:37:00,3.011s,PASSED
"connection.data_table.connectDB(""10.85.139.12"", ""5432"", ""MySiloam - DEV/UAT"", ""postgres"", ""p455*w0rd"")",Chrome 92.0.4515.159,Insert tanggal aplikasi,,2021-08-25 13:37:00,2021-08-25 13:37:00,0.007s,ERROR
