Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:19,2021-08-27 11:34:19,0.508s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:34:19,2021-08-27 11:34:21,2.014s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Pilih""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:21,2021-08-27 11:34:22,0.392s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), 0)",Chrome 92.0.4515.159,,,2021-08-27 11:34:22,2021-08-27 11:34:25,3.086s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), NamaSID)",Chrome 92.0.4515.159,,,2021-08-27 11:34:25,2021-08-27 11:34:26,0.923s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:34:26,2021-08-27 11:34:27,1.012s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:34:27,2021-08-27 11:34:27,0.348s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:34:27,2021-08-27 11:34:29,2.016s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:29,2021-08-27 11:34:30,0.433s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-27 11:34:30,2021-08-27 11:34:30,0.973s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:30,2021-08-27 11:34:31,0.518s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-27 11:34:31,2021-08-27 11:34:32,1.153s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:34:32,2021-08-27 11:34:33,1.017s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:33,2021-08-27 11:34:34,0.481s,PASSED
if (TanggalKunjungan != 0),Chrome 92.0.4515.159,,,2021-08-27 11:34:34,2021-08-27 11:34:34,0.001s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:34,2021-08-27 11:34:34,0.599s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:34:34,2021-08-27 11:34:35,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:35,2021-08-27 11:34:36,0.418s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:36,2021-08-27 11:34:36,0.556s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:34:36,2021-08-27 11:34:37,1.018s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:37,2021-08-27 11:34:38,0.408s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-27 11:34:38,2021-08-27 11:34:45,7.266s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:34:45,2021-08-27 11:34:45,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:34:45,2021-08-27 11:34:46,1.405s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:46,2021-08-27 11:34:47,0.457s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:34:47,2021-08-27 11:34:49,2.018s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:34:49,2021-08-27 11:34:50,1.012s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-27 11:34:50,2021-08-27 11:34:50,0.352s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:34:50,2021-08-27 11:34:51,1.013s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-27 11:34:51,2021-08-27 11:34:52,0.367s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-27 11:34:52,2021-08-27 11:34:54,2.201s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:34:54,2021-08-27 11:34:56,2.009s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-27 11:34:56,2021-08-27 11:34:56,0.444s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:34:56,2021-08-27 11:34:58,2.016s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 11:34:58,2021-08-27 11:34:58,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 11:34:58,2021-08-27 11:35:02,3.331s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:35:02,2021-08-27 11:35:03,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Keluarga_agreeToTerms""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:03,2021-08-27 11:35:03,0.428s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 11:35:03,2021-08-27 11:35:03,0.028s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 11:35:03,2021-08-27 11:35:04,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:04,2021-08-27 11:35:36,32.283s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"navigateToUrl(""https://mysiloam-api-staging.siloamhospitals.com/linktree/"")",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/body_You need to enable JavaScript to run t_832721""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_Pemeriksaan Rutin  Atas Permintaan Sendiri""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Pekerjaan_occupation""), ""pekerjaan"")",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Nama Orang Tua_parent_name""), ""nama ortu"")",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/svg_Provinsi_MuiSvgIcon-root""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/li_JAKARTA""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RT_rt_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_RW_rw_number""), ""1"")",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/div_Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Lanjut""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isAgree""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/input_Rp 149,000_isConsent""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Pre-regist Covid/linktree/h3_51E7D3""))",Chrome 92.0.4515.159,,,2021-08-27 11:35:36,2021-08-27 11:35:36,0.001s,NOT_RUN
