Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_group type""), GroupType, true)",Chrome 92.0.4515.159,,,2021-08-27 14:48:33,2021-08-27 14:48:34,1.155s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 14:48:34,2021-08-27 14:48:36,2.014s,PASSED
"if (Services == ""DT"")",Chrome 92.0.4515.159,,,2021-08-27 14:48:36,2021-08-27 14:48:36,0.530s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 14:48:36,2021-08-27 14:48:38,2.016s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-27 14:48:38,2021-08-27 14:48:39,0.495s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 14:48:39,2021-08-27 14:48:41,2.014s,PASSED
"if (Paket == ""Rapid Test"")",Chrome 92.0.4515.159,,,2021-08-27 14:48:41,2021-08-27 14:48:44,2.851s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 14:48:44,2021-08-27 14:48:46,2.017s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/Body URL""))",Chrome 92.0.4515.159,,,2021-08-27 14:48:46,2021-08-27 14:48:46,0.454s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 14:48:46,2021-08-27 14:48:47,1.005s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Save""))",Chrome 92.0.4515.159,,,2021-08-27 14:48:47,2021-08-27 14:48:48,0.489s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/div_OKCancel""), 5)",Chrome 92.0.4515.159,,,2021-08-27 14:48:48,2021-08-27 14:48:58,10.017s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 14:48:58,2021-08-27 14:49:01,3.009s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add Schedule""))",Chrome 92.0.4515.159,,,2021-08-27 14:49:01,2021-08-27 14:49:01,0.592s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 14:49:01,2021-08-27 14:49:03,2.015s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_Hari""), Hari, true)",Chrome 92.0.4515.159,,,2021-08-27 14:49:03,2021-08-27 14:49:05,1.285s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Appointment""), Appointment)",Chrome 92.0.4515.159,,,2021-08-27 14:49:05,2021-08-27 14:49:05,0.786s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Quota Non Appointment""), NonAppointment)",Chrome 92.0.4515.159,,,2021-08-27 14:49:05,2021-08-27 14:49:06,0.914s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 14:49:06,2021-08-27 14:49:07,1.017s,PASSED
println(Services),Chrome 92.0.4515.159,,,2021-08-27 14:49:07,2021-08-27 14:49:07,0.009s,PASSED
"if (Services == ""nonDT"")",Chrome 92.0.4515.159,,,2021-08-27 14:49:07,2021-08-27 14:49:07,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 14:49:07,2021-08-27 14:49:22,15.222s,PASSED
