Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist,Chrome 92.0.4515.159,,,2021-08-27 11:00:06,2021-08-27 11:01:18,1m - 11.986s,PASSED
,,,,,,,
Test Cases/Pre-regist Covid/OP Admin,Chrome 92.0.4515.159,,,2021-08-27 11:00:07,2021-08-27 11:01:18,1m - 11.425s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 11:00:08,2021-08-27 11:00:11,3.155s,PASSED
"navigateToUrl(""http://10.85.139.100:8484/checkup"")",Chrome 92.0.4515.159,Link URL,,2021-08-27 11:00:11,2021-08-27 11:00:17,5.356s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""), 120)",Chrome 92.0.4515.159,,,2021-08-27 11:00:17,2021-08-27 11:00:19,2.650s,PASSED
maximizeWindow(),Chrome 92.0.4515.159,,,2021-08-27 11:00:19,2021-08-27 11:00:20,0.238s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:20,2021-08-27 11:00:22,2.046s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Username_username""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-27 11:00:22,2021-08-27 11:00:22,0.740s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:22,2021-08-27 11:00:24,2.009s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/input_Password_password""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-27 11:00:24,2021-08-27 11:00:25,0.684s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Login""))",Chrome 92.0.4515.159,,,2021-08-27 11:00:25,2021-08-27 11:00:26,0.485s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:26,2021-08-27 11:00:28,2.012s,PASSED
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 11:00:28,2021-08-27 11:00:28,0.053s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""), 10)",Chrome 92.0.4515.159,,,2021-08-27 11:00:28,2021-08-27 11:00:28,0.364s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/button_Add New Group""))",Chrome 92.0.4515.159,,,2021-08-27 11:00:28,2021-08-27 11:00:28,0.378s,PASSED
"setText(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/group-name""), GroupName)",Chrome 92.0.4515.159,group name,,2021-08-27 11:00:28,2021-08-27 11:00:31,2.427s,PASSED
"selectOptionByValue(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/select_group type""), GroupType, true)",Chrome 92.0.4515.159,,,2021-08-27 11:00:31,2021-08-27 11:00:32,1.041s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:32,2021-08-27 11:00:34,2.015s,PASSED
"if (Services == ""DT"")",Chrome 92.0.4515.159,,,2021-08-27 11:00:34,2021-08-27 11:00:34,0.372s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 11:00:34,2021-08-27 11:00:36,2.011s,PASSED
"click(findTestObject(""Pre-regist Covid/OP Admin/MySiloam OPD Administrator/dropdown""))",Chrome 92.0.4515.159,,,2021-08-27 11:00:36,2021-08-27 11:00:37,0.378s,PASSED
