Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_nama pasien""), NamaLengkap)",Chrome 92.0.4515.159,,,2021-09-02 09:16:57,2021-09-02 09:16:58,0.758s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_tanggal lahir""), TglLahirFO)",Chrome 92.0.4515.159,,,2021-09-02 09:16:58,2021-09-02 09:16:59,0.797s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/FO/search""))",Chrome 92.0.4515.159,,,2021-09-02 09:16:59,2021-09-02 09:16:59,0.531s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/FO/button_bikin pasien baru""))",Chrome 92.0.4515.159,,,2021-09-02 09:16:59,2021-09-02 09:17:00,0.620s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_nama pasangan""), NamaPasanganFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:00,2021-09-02 09:17:00,0.817s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_nama ayah""), NamaAyahFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:00,2021-09-02 09:17:01,0.821s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_nama ibu""), NamaIbuFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:01,2021-09-02 09:17:02,0.816s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-09-02 09:17:02,2021-09-02 09:17:03,1.006s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Pre-regist OPD/FO/select_title""), TittleFO, true)",Chrome 92.0.4515.159,,,2021-09-02 09:17:03,2021-09-02 09:17:05,1.397s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Pre-regist OPD/FO/select_status""), StatusFO, true)",Chrome 92.0.4515.159,,,2021-09-02 09:17:05,2021-09-02 09:17:06,1.184s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Pre-regist OPD/FO/select_jenis kelamin""), JenisKelaminFO, true)",Chrome 92.0.4515.159,,,2021-09-02 09:17:06,2021-09-02 09:17:07,1.147s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_tempat lahir""), TmptLahirKotaFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:07,2021-09-02 09:17:08,1.057s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Pre-regist OPD/FO/select_golongan darah""), GolDarahFO, true)",Chrome 92.0.4515.159,,,2021-09-02 09:17:08,2021-09-02 09:17:09,1.303s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Pre-regist OPD/FO/select_agama""), GolDarahFO, true)",Chrome 92.0.4515.159,,,2021-09-02 09:17:09,2021-09-02 09:17:11,1.288s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/isi note""), NoteFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:11,2021-09-02 09:17:11,0.803s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/alamat""), AlamatFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:11,2021-09-02 09:17:12,0.793s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_kota""), TmptLahirKotaFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:12,2021-09-02 09:17:13,1.017s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_no hp 1""), NoHP1FO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:13,2021-09-02 09:17:14,0.847s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input no hp 2""), NoHP2FO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:14,2021-09-02 09:17:15,0.818s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_Email""), Email)",Chrome 92.0.4515.159,,,2021-09-02 09:17:15,2021-09-02 09:17:16,0.930s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_alergi""), AlergiFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:16,2021-09-02 09:17:17,0.831s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_kodepos""), KodeposFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:17,2021-09-02 09:17:17,0.825s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Pre-regist OPD/FO/select_ identitas""), IdentitasFO, true)",Chrome 92.0.4515.159,,,2021-09-02 09:17:17,2021-09-02 09:17:19,1.278s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/input_no identitas""), NoIdentitasFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:19,2021-09-02 09:17:19,0.827s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/FO/tab Permanent Address""))",Chrome 92.0.4515.159,,,2021-09-02 09:17:19,2021-09-02 09:17:20,0.493s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/alamat permanen""), AlamatPermanenFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:20,2021-09-02 09:17:21,0.716s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/kota permanen""), TmptLahirKotaFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:21,2021-09-02 09:17:22,0.999s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/FO/tab_Emergency Contact Detail""))",Chrome 92.0.4515.159,,,2021-09-02 09:17:22,2021-09-02 09:17:22,0.501s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/nama darurat""), NamaDaruratFO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:22,2021-09-02 09:17:23,0.906s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/no hp 1""), NoHP1FO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:23,2021-09-02 09:17:24,0.801s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/FO/no hp 2""), NoHP2FO)",Chrome 92.0.4515.159,,,2021-09-02 09:17:24,2021-09-02 09:17:25,0.805s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/FO/button_Save""))",Chrome 92.0.4515.159,,,2021-09-02 09:17:25,2021-09-02 09:17:25,0.508s,PASSED
